starttime,					endtime,					Temp,	Humid,	NO2,	Noise,	CO2,	SO2,	PM2_5,	PM10
15-APR-2016 12:56:24 UTC,15-APR-2016 12:56:24 UTC,,31,33,36,49,801,20,21,16
15-APR-2016 12:55:40 UTC,15-APR-2016 12:55:40 UTC,,29,31,36,47,799,19,21,16
15-APR-2016 12:47:26 UTC,15-APR-2016 12:47:26 UTC,,29,31,34,47,801,20,19,15
15-APR-2016 12:26:59 UTC,15-APR-2016 12:26:59 UTC,,30,33,36,49,800,20,20,14
15-APR-2016 12:25:04 UTC,15-APR-2016 12:25:04 UTC,,29,33,36,47,799,19,21,16
15-APR-2016 12:24:01 UTC,15-APR-2016 12:24:01 UTC,,31,31,36,47,801,21,20,14
17-MAR-2016 07:17:24 UTC,17-MAR-2016 07:17:24 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:17:00 UTC,17-MAR-2016 07:17:00 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:16:37 UTC,17-MAR-2016 07:16:37 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:16:14 UTC,17-MAR-2016 07:16:14 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:15:51 UTC,17-MAR-2016 07:15:51 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:15:28 UTC,17-MAR-2016 07:15:28 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:15:05 UTC,17-MAR-2016 07:15:05 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:14:41 UTC,17-MAR-2016 07:14:41 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:14:18 UTC,17-MAR-2016 07:14:18 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:13:55 UTC,17-MAR-2016 07:13:55 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:13:32 UTC,17-MAR-2016 07:13:32 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:13:08 UTC,17-MAR-2016 07:13:08 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:12:46 UTC,17-MAR-2016 07:12:46 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:12:23 UTC,17-MAR-2016 07:12:23 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:11:59 UTC,17-MAR-2016 07:11:59 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:11:36 UTC,17-MAR-2016 07:11:36 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:11:12 UTC,17-MAR-2016 07:11:12 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:10:49 UTC,17-MAR-2016 07:10:49 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:10:26 UTC,17-MAR-2016 07:10:26 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:10:03 UTC,17-MAR-2016 07:10:03 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:09:40 UTC,17-MAR-2016 07:09:40 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:09:16 UTC,17-MAR-2016 07:09:16 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:08:54 UTC,17-MAR-2016 07:08:54 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:08:30 UTC,17-MAR-2016 07:08:30 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:08:07 UTC,17-MAR-2016 07:08:07 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:07:44 UTC,17-MAR-2016 07:07:44 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:07:21 UTC,17-MAR-2016 07:07:21 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:06:58 UTC,17-MAR-2016 07:06:58 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:06:34 UTC,17-MAR-2016 07:06:34 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:06:11 UTC,17-MAR-2016 07:06:11 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:05:48 UTC,17-MAR-2016 07:05:48 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:05:25 UTC,17-MAR-2016 07:05:25 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:05:02 UTC,17-MAR-2016 07:05:02 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:04:39 UTC,17-MAR-2016 07:04:39 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:04:16 UTC,17-MAR-2016 07:04:16 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:03:53 UTC,17-MAR-2016 07:03:53 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:03:30 UTC,17-MAR-2016 07:03:30 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:03:07 UTC,17-MAR-2016 07:03:07 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:02:44 UTC,17-MAR-2016 07:02:44 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:02:21 UTC,17-MAR-2016 07:02:21 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:01:58 UTC,17-MAR-2016 07:01:58 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:01:34 UTC,17-MAR-2016 07:01:34 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:01:11 UTC,17-MAR-2016 07:01:11 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:00:48 UTC,17-MAR-2016 07:00:48 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:00:24 UTC,17-MAR-2016 07:00:24 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 07:00:01 UTC,17-MAR-2016 07:00:01 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:59:38 UTC,17-MAR-2016 06:59:38 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:59:12 UTC,17-MAR-2016 06:59:12 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:58:45 UTC,17-MAR-2016 06:58:45 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:58:17 UTC,17-MAR-2016 06:58:17 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:57:50 UTC,17-MAR-2016 06:57:50 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:57:23 UTC,17-MAR-2016 06:57:23 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:56:51 UTC,17-MAR-2016 06:56:51 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:56:19 UTC,17-MAR-2016 06:56:19 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:55:47 UTC,17-MAR-2016 06:55:47 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:55:19 UTC,17-MAR-2016 06:55:19 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:54:51 UTC,17-MAR-2016 06:54:51 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:54:23 UTC,17-MAR-2016 06:54:23 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:53:55 UTC,17-MAR-2016 06:53:55 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:53:23 UTC,17-MAR-2016 06:53:23 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:52:56 UTC,17-MAR-2016 06:52:56 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:52:28 UTC,17-MAR-2016 06:52:28 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:52:00 UTC,17-MAR-2016 06:52:00 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:51:32 UTC,17-MAR-2016 06:51:32 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:51:04 UTC,17-MAR-2016 06:51:04 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:50:36 UTC,17-MAR-2016 06:50:36 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:50:07 UTC,17-MAR-2016 06:50:07 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:49:39 UTC,17-MAR-2016 06:49:39 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:49:12 UTC,17-MAR-2016 06:49:12 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:48:44 UTC,17-MAR-2016 06:48:44 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:48:16 UTC,17-MAR-2016 06:48:16 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:47:49 UTC,17-MAR-2016 06:47:49 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:47:22 UTC,17-MAR-2016 06:47:22 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:46:55 UTC,17-MAR-2016 06:46:55 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:46:28 UTC,17-MAR-2016 06:46:28 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:46:00 UTC,17-MAR-2016 06:46:00 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:44:50 UTC,17-MAR-2016 06:44:50 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:44:23 UTC,17-MAR-2016 06:44:23 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:43:55 UTC,17-MAR-2016 06:43:55 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:43:28 UTC,17-MAR-2016 06:43:28 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:43:01 UTC,17-MAR-2016 06:43:01 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:42:34 UTC,17-MAR-2016 06:42:34 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:42:07 UTC,17-MAR-2016 06:42:07 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:41:40 UTC,17-MAR-2016 06:41:40 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:41:13 UTC,17-MAR-2016 06:41:13 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:40:43 UTC,17-MAR-2016 06:40:43 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:40:16 UTC,17-MAR-2016 06:40:16 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:39:49 UTC,17-MAR-2016 06:39:49 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:39:23 UTC,17-MAR-2016 06:39:23 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:38:56 UTC,17-MAR-2016 06:38:56 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:38:29 UTC,17-MAR-2016 06:38:29 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:38:05 UTC,17-MAR-2016 06:38:05 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:37:42 UTC,17-MAR-2016 06:37:42 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:37:19 UTC,17-MAR-2016 06:37:19 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:36:51 UTC,17-MAR-2016 06:36:51 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:36:25 UTC,17-MAR-2016 06:36:25 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:35:55 UTC,17-MAR-2016 06:35:55 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:35:27 UTC,17-MAR-2016 06:35:27 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:35:00 UTC,17-MAR-2016 06:35:00 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:34:33 UTC,17-MAR-2016 06:34:33 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:34:05 UTC,17-MAR-2016 06:34:05 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:33:26 UTC,17-MAR-2016 06:33:26 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:32:59 UTC,17-MAR-2016 06:32:59 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:32:30 UTC,17-MAR-2016 06:32:30 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:32:07 UTC,17-MAR-2016 06:32:07 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:31:42 UTC,17-MAR-2016 06:31:42 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:31:18 UTC,17-MAR-2016 06:31:18 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:30:52 UTC,17-MAR-2016 06:30:52 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:30:24 UTC,17-MAR-2016 06:30:24 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:29:57 UTC,17-MAR-2016 06:29:57 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:29:30 UTC,17-MAR-2016 06:29:30 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:29:02 UTC,17-MAR-2016 06:29:02 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:28:35 UTC,17-MAR-2016 06:28:35 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:28:08 UTC,17-MAR-2016 06:28:08 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:27:42 UTC,17-MAR-2016 06:27:42 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:27:15 UTC,17-MAR-2016 06:27:15 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:26:49 UTC,17-MAR-2016 06:26:49 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:26:22 UTC,17-MAR-2016 06:26:22 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:25:59 UTC,17-MAR-2016 06:25:59 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:25:36 UTC,17-MAR-2016 06:25:36 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:25:13 UTC,17-MAR-2016 06:25:13 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:24:08 UTC,17-MAR-2016 06:24:08 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:23:44 UTC,17-MAR-2016 06:23:44 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:23:12 UTC,17-MAR-2016 06:23:12 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:22:49 UTC,17-MAR-2016 06:22:49 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:22:26 UTC,17-MAR-2016 06:22:26 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:22:02 UTC,17-MAR-2016 06:22:02 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:21:39 UTC,17-MAR-2016 06:21:39 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:21:16 UTC,17-MAR-2016 06:21:16 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:20:53 UTC,17-MAR-2016 06:20:53 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:20:29 UTC,17-MAR-2016 06:20:29 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:20:06 UTC,17-MAR-2016 06:20:06 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:19:43 UTC,17-MAR-2016 06:19:43 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:19:20 UTC,17-MAR-2016 06:19:20 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:18:57 UTC,17-MAR-2016 06:18:57 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:18:34 UTC,17-MAR-2016 06:18:34 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:18:12 UTC,17-MAR-2016 06:18:12 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:17:48 UTC,17-MAR-2016 06:17:48 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:17:25 UTC,17-MAR-2016 06:17:25 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:17:02 UTC,17-MAR-2016 06:17:02 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:16:39 UTC,17-MAR-2016 06:16:39 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:16:16 UTC,17-MAR-2016 06:16:16 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:15:53 UTC,17-MAR-2016 06:15:53 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:15:30 UTC,17-MAR-2016 06:15:30 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:15:07 UTC,17-MAR-2016 06:15:07 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:14:44 UTC,17-MAR-2016 06:14:44 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:14:21 UTC,17-MAR-2016 06:14:21 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:13:58 UTC,17-MAR-2016 06:13:58 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:13:35 UTC,17-MAR-2016 06:13:35 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:13:12 UTC,17-MAR-2016 06:13:12 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:12:49 UTC,17-MAR-2016 06:12:49 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:12:26 UTC,17-MAR-2016 06:12:26 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:12:03 UTC,17-MAR-2016 06:12:03 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:11:40 UTC,17-MAR-2016 06:11:40 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:11:17 UTC,17-MAR-2016 06:11:17 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:10:53 UTC,17-MAR-2016 06:10:53 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:10:29 UTC,17-MAR-2016 06:10:29 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:10:06 UTC,17-MAR-2016 06:10:06 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:09:42 UTC,17-MAR-2016 06:09:42 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:09:19 UTC,17-MAR-2016 06:09:19 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:08:56 UTC,17-MAR-2016 06:08:56 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:08:33 UTC,17-MAR-2016 06:08:33 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:08:10 UTC,17-MAR-2016 06:08:10 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:07:47 UTC,17-MAR-2016 06:07:47 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:07:24 UTC,17-MAR-2016 06:07:24 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:07:01 UTC,17-MAR-2016 06:07:01 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:06:37 UTC,17-MAR-2016 06:06:37 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:06:14 UTC,17-MAR-2016 06:06:14 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:05:51 UTC,17-MAR-2016 06:05:51 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:05:28 UTC,17-MAR-2016 06:05:28 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:05:05 UTC,17-MAR-2016 06:05:05 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:04:41 UTC,17-MAR-2016 06:04:41 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:04:18 UTC,17-MAR-2016 06:04:18 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:03:55 UTC,17-MAR-2016 06:03:55 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:03:32 UTC,17-MAR-2016 06:03:32 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
17-MAR-2016 06:03:09 UTC,17-MAR-2016 06:03:09 UTC,,30.00,32.00,35.00,48.00,800.00,20.00,15.00,20.00
